Date,"VOC, ppm",AQS,"Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3",Latitude,Longitude
25/10/2021 00:00:00,0.207,92,10.1,45,990.21,1,1,1,,
25/10/2021 00:01:00,0.239,91,10.0,44,990.39,1,1,2,,
25/10/2021 00:02:00,0.252,90,10.1,44,990.2,1,2,2,,
25/10/2021 00:03:00,0.303,88,10.1,44,990.04,1,1,1,,
25/10/2021 00:04:00,0.224,91,10.0,45,990.2,1,1,1,,
25/10/2021 00:05:00,0.274,89,9.8,44,990.5,1,1,2,,
25/10/2021 00:06:00,0.181,93,9.8,45,990.24,1,1,2,,
25/10/2021 00:07:00,0.156,94,10.0,44,989.97,2,2,3,,
25/10/2021 00:08:00,0.145,94,10.0,45,989.69,2,2,3,,
25/10/2021 00:09:00,0.141,94,10.1,45,989.38,2,3,4,,
25/10/2021 00:10:00,0.118,95,9.9,45,989.82,2,3,4,,
25/10/2021 00:11:00,0.06,97,9.9,44,989.98,2,2,4,,
25/10/2021 00:12:00,0.123,95,9.8,46,989.92,2,3,5,,
25/10/2021 00:13:00,0.073,97,9.9,46,989.91,2,2,4,,
25/10/2021 00:14:00,0.144,94,10.1,45,989.96,2,2,4,,
25/10/2021 00:15:00,0.106,96,10.2,44,990.18,1,2,3,,
25/10/2021 00:16:00,0.008,99,10.2,43,989.97,1,2,3,,
25/10/2021 00:17:00,0.08,96,10.2,44,989.91,1,2,3,,
25/10/2021 00:18:00,0.061,97,10.1,43,990.15,1,2,3,,
25/10/2021 00:19:00,0.149,94,10.1,44,989.88,1,2,2,,
25/10/2021 00:20:00,0.172,93,10.3,43,989.44,2,3,4,,
25/10/2021 00:21:00,0.191,92,10.4,43,989.53,2,2,4,,
25/10/2021 00:22:00,0.195,92,10.6,43,989.14,2,2,4,,
25/10/2021 00:23:00,0.199,92,10.7,42,989.08,1,2,4,,
25/10/2021 00:24:00,0.22,91,10.8,43,989.48,1,2,4,,
25/10/2021 00:25:00,0.245,90,10.7,43,989.29,1,2,4,,
25/10/2021 00:26:00,0.252,90,10.6,44,989.16,2,3,5,,
25/10/2021 00:27:00,0.177,93,10.5,44,989.05,2,3,5,,
25/10/2021 00:28:00,0.211,92,10.5,44,988.8,1,3,5,,
25/10/2021 00:29:00,0.215,91,10.6,44,988.91,2,3,6,,
25/10/2021 00:30:00,0.223,91,10.6,45,988.91,2,3,6,,
25/10/2021 00:31:00,0.28,89,10.6,45,989.01,2,3,6,,
25/10/2021 00:32:00,0.308,88,10.6,45,988.53,2,4,7,,
25/10/2021 00:33:00,0.321,87,10.7,46,988.44,2,4,7,,
25/10/2021 00:34:00,0.254,90,10.7,45,988.61,2,3,5,,
25/10/2021 00:35:00,0.204,92,10.7,44,988.69,2,3,6,,
25/10/2021 00:36:00,0.155,94,10.7,45,988.41,2,4,7,,
25/10/2021 00:37:00,0.163,93,10.7,45,988.61,2,4,7,,
25/10/2021 00:38:00,0.161,93,10.7,46,989.03,1,4,7,,
25/10/2021 00:39:00,0.214,91,10.9,46,988.77,1,3,6,,
25/10/2021 00:40:00,0.17,93,10.8,45,988.7,1,2,5,,
25/10/2021 00:41:00,0.212,92,10.9,45,988.65,1,2,5,,
25/10/2021 00:42:00,0.314,88,10.9,44,988.5,1,3,5,,
